responseTime,prolificID,userID,questionNum,response,loadTime,questionID,selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,UID,selectedLabel,error,absError,correct,anchor,alignment
13.685,67e01062390c170e180f7d74,81,57.0,25,2025-04-22 22:30:33.528,7738.0,25,near-aligned,anchor,0,1,0,75 and 100,74,pie,81,F,0.0,0.0,True,anchor,unaligned
6.211,67ed1ea3da663d525e8c39e3,82,65.0,16,2025-04-22 22:30:43.947,7842.0,28,near-aligned,near-anchor,3,4,2,50,18,line,82,C,-12.0,12.0,False,non-anchor,unaligned
7.622,67ed1ea3da663d525e8c39e3,82,66.0,16,2025-04-22 22:30:51.515,7843.0,24,far-from-aligned,near-anchor,1,7,1,25,8,line,82,G,-8.0,8.0,False,non-anchor,unaligned
5.94,67ed1ea3da663d525e8c39e3,82,67.0,17,2025-04-22 22:30:59.495,7844.0,48,near-aligned,near-anchor,2,3,2,50,47,line,82,E,-31.0,31.0,False,non-anchor,unaligned
6.577,67ed1ea3da663d525e8c39e3,82,68.0,14,2025-04-22 22:31:06.998,7845.0,34,near-aligned,far-anchor,9,4,1,50,12,line,82,D,-20.0,20.0,False,non-anchor,unaligned
29.326,67e01062390c170e180f7d74,81,58.0,35,2025-04-22 22:30:48.517,7739.0,36,near-aligned,far-anchor,11,4,1,100,60,pie,81,A,-1.0,1.0,False,non-anchor,unaligned
6.77,67ed1ea3da663d525e8c39e3,82,69.0,15,2025-04-22 22:31:13.950,7846.0,25,far-from-aligned,anchor,0,10,0,75 and 100,65,line,82,E,-10.0,10.0,False,anchor,unaligned
9.737,67ed1ea3da663d525e8c39e3,82,70.0,16,2025-04-22 22:31:22.822,7847.0,47,far-from-aligned,near-anchor,3,7,2,25,18,pie,82,F,-31.0,31.0,False,non-anchor,unaligned
70.487,6786abc3a98055356d70eb64,74,82.0,30,2025-04-22 22:30:24.662,7091.0,29,aligned,near-anchor,4,0,1,75,46,pie,74,C,1.0,1.0,False,non-anchor,aligned
6.303,67ed1ea3da663d525e8c39e3,82,71.0,17,2025-04-22 22:31:32.926,7848.0,46,near-aligned,near-anchor,4,1,1,50,3,pie,82,D,-29.0,29.0,False,non-anchor,unaligned
21.747,67e01062390c170e180f7d74,81,59.0,13,2025-04-22 22:31:18.311,7740.0,15,near-aligned,far-anchor,10,4,0,25,6,pie,81,F,-2.0,2.0,False,non-anchor,unaligned
9.191,6786abc3a98055356d70eb64,74,83.0,25,2025-04-22 22:31:35.458,7092.0,26,near-aligned,near-anchor,1,4,1,100,70,pie,74,G,-1.0,1.0,False,non-anchor,unaligned
7.142,67ed1ea3da663d525e8c39e3,82,72.0,16,2025-04-22 22:31:45.673,7849.0,39,far-from-aligned,far-anchor,11,5,1,0,5,line,82,A,-23.0,23.0,False,non-anchor,unaligned
16.865,67e01062390c170e180f7d74,81,60.0,28,2025-04-22 22:31:42.986,7741.0,28,far-from-aligned,near-anchor,3,5,2,75,42,pie,81,E,0.0,0.0,True,non-anchor,unaligned
11.661,6786abc3a98055356d70eb64,74,84.0,50,2025-04-22 22:31:50.142,7093.0,50,far-from-aligned,anchor,0,10,0,50 and 100,40,pie,74,B,0.0,0.0,True,anchor,unaligned
13.246,67ed1ea3da663d525e8c39e3,82,73.0,17,2025-04-22 22:31:53.538,7850.0,21,far-from-aligned,near-anchor,4,6,1,75,60,pie,82,G,-4.0,4.0,False,non-anchor,unaligned
4.901,67ed1ea3da663d525e8c39e3,82,74.0,15,2025-04-22 22:32:07.988,7851.0,43,aligned,far-anchor,7,0,2,25,25,line,82,C,-28.0,28.0,False,non-anchor,aligned
12.002,67e01062390c170e180f7d74,81,61.0,30,2025-04-22 22:32:00.898,7742.0,29,aligned,near-anchor,4,0,1,100,71,pie,81,G,1.0,1.0,False,non-anchor,aligned
15.543,6786abc3a98055356d70eb64,74,85.0,47,2025-04-22 22:32:02.312,7094.0,47,aligned,near-anchor,3,0,2,75,28,line,74,A,0.0,0.0,True,non-anchor,aligned
10.385,67ed1ea3da663d525e8c39e3,82,75.0,13,2025-04-22 22:32:13.735,7852.0,21,aligned,near-anchor,4,0,1,75,54,pie,82,G,-8.0,8.0,False,non-anchor,aligned
9.294,67ed1ea3da663d525e8c39e3,82,76.0,14,2025-04-22 22:32:24.914,7853.0,19,near-aligned,far-anchor,6,4,1,75,71,pie,82,D,-5.0,5.0,False,non-anchor,unaligned
18.115,6786abc3a98055356d70eb64,74,86.0,13,2025-04-22 22:32:18.140,7095.0,15,aligned,far-anchor,10,0,0,75,75,line,74,F,-2.0,2.0,False,non-anchor,aligned
181.281,67d04f22c8d931c891396375,87,20.0,25,2025-04-22 22:29:37.067,8277.0,28,far-from-aligned,near-anchor,3,7,2,100,65,pie,87,G,-3.0,3.0,False,non-anchor,unaligned
25.474,67e01062390c170e180f7d74,81,62.0,55,2025-04-22 22:32:13.551,7743.0,55,far-from-aligned,far-anchor,5,9,0,75,11,pie,81,B,0.0,0.0,True,non-anchor,unaligned
4.94,67ed1ea3da663d525e8c39e3,82,77.0,13,2025-04-22 22:32:35.289,7854.0,39,near-aligned,far-anchor,11,4,1,50,46,line,82,D,-26.0,26.0,False,non-anchor,unaligned
11.493,5c5198da659655000168955d,85,0.0,49,2025-04-22 22:32:28.988,8065.0,46,far-from-aligned,near-anchor,4,9,1,50,13,pie,85,D,3.0,3.0,False,non-anchor,unaligned
7.688,5c5198da659655000168955d,85,1.0,19,2025-04-22 22:32:40.520,8066.0,22,aligned,near-anchor,3,0,2,100,78,pie,85,B,-3.0,3.0,False,non-anchor,aligned
11.555,67e01062390c170e180f7d74,81,63.0,23,2025-04-22 22:32:39.501,7744.0,23,aligned,near-anchor,2,0,2,100,77,pie,81,A,0.0,0.0,True,non-anchor,aligned
10.629,67ed1ea3da663d525e8c39e3,82,78.0,13,2025-04-22 22:32:40.582,7855.0,49,near-aligned,near-anchor,1,4,1,25,21,pie,82,C,-36.0,36.0,False,non-anchor,unaligned
16.34,67d04f22c8d931c891396375,87,21.0,48,2025-04-22 22:32:38.617,8278.0,46,aligned,near-anchor,4,0,1,100,54,pie,87,E,2.0,2.0,False,non-anchor,aligned
7.8,5c5198da659655000168955d,85,2.0,25,2025-04-22 22:32:48.253,8067.0,25,aligned,anchor,0,0,0,50 and 75,50,line,85,E,0.0,0.0,True,anchor,aligned
5.669,67ed1ea3da663d525e8c39e3,82,79.0,11,2025-04-22 22:32:51.558,7856.0,15,far-from-aligned,far-anchor,10,5,0,25,20,line,82,F,-4.0,4.0,False,non-anchor,unaligned
5.69,67ed1ea3da663d525e8c39e3,82,80.0,10,2025-04-22 22:32:57.592,7857.0,47,far-from-aligned,near-anchor,3,10,2,75,38,pie,82,E,-37.0,37.0,False,non-anchor,unaligned
8.892,67d04f22c8d931c891396375,87,22.0,39,2025-04-22 22:32:55.215,8279.0,35,far-from-aligned,far-anchor,10,5,0,75,35,line,87,E,4.0,4.0,False,non-anchor,unaligned
8.182,5c5198da659655000168955d,85,3.0,14,2025-04-22 22:32:56.087,8068.0,15,aligned,far-anchor,10,0,0,50,50,pie,85,D,-1.0,1.0,False,non-anchor,aligned
28.058,6786abc3a98055356d70eb64,74,87.0,45,2025-04-22 22:32:36.538,7096.0,50,far-from-aligned,anchor,0,11,0,25 and 75,14,line,74,B,-5.0,5.0,False,anchor,unaligned
5.886,67ed1ea3da663d525e8c39e3,82,81.0,17,2025-04-22 22:33:03.937,7858.0,34,far-from-aligned,far-anchor,9,6,1,0,6,pie,82,C,-17.0,17.0,False,non-anchor,unaligned
5.967,5c5198da659655000168955d,85,4.0,22,2025-04-22 22:33:04.305,8069.0,29,far-from-aligned,near-anchor,4,8,1,100,63,line,85,F,-7.0,7.0,False,non-anchor,unaligned
9.205,67d04f22c8d931c891396375,87,23.0,47,2025-04-22 22:33:04.389,8280.0,43,aligned,far-anchor,7,0,2,50,7,pie,87,D,4.0,4.0,False,non-anchor,aligned
23.331,67e01062390c170e180f7d74,81,64.0,18,2025-04-22 22:32:51.675,7745.0,17,aligned,far-anchor,8,0,2,100,83,line,81,E,1.0,1.0,False,non-anchor,aligned
6.482,67ed1ea3da663d525e8c39e3,82,82.0,18,2025-04-22 22:33:10.478,7859.0,33,aligned,far-anchor,8,0,2,25,25,pie,82,G,-15.0,15.0,False,non-anchor,aligned
8.63,5c5198da659655000168955d,85,5.0,30,2025-04-22 22:33:10.311,8070.0,15,near-aligned,far-anchor,10,2,0,50,33,line,85,A,15.0,15.0,False,non-anchor,unaligned
13.919,6786abc3a98055356d70eb64,74,88.0,60,2025-04-22 22:33:06.111,7097.0,54,far-from-aligned,far-anchor,4,9,1,100,37,pie,74,E,6.0,6.0,False,non-anchor,unaligned
5.934,67ed1ea3da663d525e8c39e3,82,83.0,15,2025-04-22 22:33:18.714,7860.0,16,aligned,far-anchor,9,0,1,100,84,line,82,E,-1.0,1.0,False,non-anchor,aligned
6.151,5c5198da659655000168955d,85,6.0,28,2025-04-22 22:33:18.977,8071.0,26,near-aligned,near-anchor,1,4,1,75,45,pie,85,D,2.0,2.0,False,non-anchor,unaligned
5.269,5c5198da659655000168955d,85,7.0,25,2025-04-22 22:33:25.170,8072.0,25,aligned,anchor,0,0,0,75 and 100,75,pie,85,B,0.0,0.0,True,anchor,aligned
3.993,67ed1ea3da663d525e8c39e3,82,84.0,13,2025-04-22 22:33:27.365,7861.0,44,far-from-aligned,far-anchor,6,9,1,50,41,pie,82,F,-31.0,31.0,False,non-anchor,unaligned
3.815,67ed1ea3da663d525e8c39e3,82,85.0,15,2025-04-22 22:33:31.713,7862.0,23,far-from-aligned,near-anchor,2,7,2,25,18,pie,82,C,-8.0,8.0,False,non-anchor,unaligned
5.38,5c5198da659655000168955d,85,8.0,36,2025-04-22 22:33:30.503,8073.0,33,near-aligned,far-anchor,8,4,2,0,4,pie,85,F,3.0,3.0,False,non-anchor,unaligned
4.352,67d091986b6c1ab1acedbb05,88,0.0,45,2025-04-22 22:33:31.870,8353.0,27,far-from-aligned,near-anchor,2,7,2,75,41,pie,88,F,18.0,18.0,False,non-anchor,unaligned
17.967,6786abc3a98055356d70eb64,74,89.0,40,2025-04-22 22:33:20.308,7098.0,31,aligned,far-anchor,6,0,1,50,19,pie,74,G,9.0,9.0,False,non-anchor,aligned
23.306,67e01062390c170e180f7d74,81,65.0,40,2025-04-22 22:33:15.903,7746.0,40,far-from-aligned,far-anchor,10,5,0,50,15,line,81,E,0.0,0.0,True,non-anchor,unaligned
4.259,67ed1ea3da663d525e8c39e3,82,86.0,19,2025-04-22 22:33:35.873,7863.0,55,far-from-aligned,far-anchor,5,5,0,75,15,pie,82,A,-36.0,36.0,False,non-anchor,unaligned
4.25,67d091986b6c1ab1acedbb05,88,1.0,25,2025-04-22 22:33:36.460,8354.0,26,aligned,near-anchor,1,0,1,50,50,line,88,F,-1.0,1.0,False,non-anchor,aligned
6.642,5c5198da659655000168955d,85,9.0,45,2025-04-22 22:33:35.920,8074.0,47,near-aligned,near-anchor,3,4,2,50,7,line,85,A,-2.0,2.0,False,non-anchor,unaligned
5.17,67ed1ea3da663d525e8c39e3,82,87.0,15,2025-04-22 22:33:40.472,7864.0,33,near-aligned,far-anchor,8,2,2,75,40,line,82,D,-18.0,18.0,False,non-anchor,unaligned
16.754,67d04f22c8d931c891396375,87,24.0,14,2025-04-22 22:33:30.484,8281.0,21,far-from-aligned,near-anchor,4,6,1,50,35,pie,87,A,-7.0,7.0,False,non-anchor,unaligned
7.636,5c5198da659655000168955d,85,10.0,25,2025-04-22 22:33:42.608,8075.0,27,aligned,near-anchor,2,0,2,50,23,line,85,B,-2.0,2.0,False,non-anchor,aligned
10.585,67d091986b6c1ab1acedbb05,88,2.0,15,2025-04-22 22:33:41.335,8355.0,19,aligned,far-anchor,6,0,1,0,0,line,88,B,-4.0,4.0,False,non-anchor,aligned
6.49,67ed1ea3da663d525e8c39e3,82,88.0,13,2025-04-22 22:33:46.477,7865.0,25,far-from-aligned,anchor,0,10,0,75 and 100,65,pie,82,C,-12.0,12.0,False,anchor,unaligned
4.851,67ed1ea3da663d525e8c39e3,82,89.0,16,2025-04-22 22:33:53.320,7866.0,25,near-aligned,anchor,0,4,0,50 and 75,46,pie,82,B,-9.0,9.0,False,anchor,unaligned
7.964,5c5198da659655000168955d,85,11.0,67,2025-04-22 22:33:50.296,8076.0,55,far-from-aligned,far-anchor,5,7,0,100,38,pie,85,C,12.0,12.0,False,non-anchor,unaligned
13.043,67d04f22c8d931c891396375,87,25.0,17,2025-04-22 22:33:47.503,8282.0,22,near-aligned,near-anchor,3,1,2,75,74,pie,87,F,-5.0,5.0,False,non-anchor,unaligned
8.676,67d091986b6c1ab1acedbb05,88,3.0,25,2025-04-22 22:33:52.262,8356.0,17,near-aligned,far-anchor,8,2,2,50,48,pie,88,D,8.0,8.0,False,non-anchor,unaligned
21.669,67e01062390c170e180f7d74,81,66.0,25,2025-04-22 22:33:39.876,7747.0,24,far-from-aligned,near-anchor,1,11,1,75,62,pie,81,G,1.0,1.0,False,non-anchor,unaligned
3.968,67ed1ea3da663d525e8c39e3,82,90.0,13,2025-04-22 22:33:58.527,7867.0,48,aligned,near-anchor,2,0,2,50,2,pie,82,G,-35.0,35.0,False,non-anchor,aligned
3.806,67ed1ea3da663d525e8c39e3,82,91.0,12,2025-04-22 22:34:02.840,7868.0,34,near-aligned,far-anchor,9,2,1,0,2,pie,82,F,-22.0,22.0,False,non-anchor,unaligned
7.344,67d04f22c8d931c891396375,87,26.0,38,2025-04-22 22:34:00.804,8283.0,51,far-from-aligned,far-anchor,1,11,1,75,13,line,87,D,-13.0,13.0,False,non-anchor,unaligned
10.082,67d091986b6c1ab1acedbb05,88,4.0,35,2025-04-22 22:34:01.290,8357.0,24,far-from-aligned,near-anchor,1,5,1,25,20,line,88,B,11.0,11.0,False,non-anchor,unaligned
5.263,67ed1ea3da663d525e8c39e3,82,92.0,14,2025-04-22 22:34:06.997,7869.0,24,aligned,near-anchor,1,0,1,50,50,line,82,F,-10.0,10.0,False,non-anchor,aligned
5.53,5c5198da659655000168955d,85,12.0,64,2025-04-22 22:34:07.831,8077.0,52,aligned,far-anchor,2,0,2,75,23,pie,85,F,12.0,12.0,False,non-anchor,aligned
4.045,67ed1ea3da663d525e8c39e3,82,93.0,15,2025-04-22 22:34:12.631,7870.0,25,aligned,anchor,0,0,0,0 and 25,0,line,82,B,-10.0,10.0,False,anchor,aligned
5.401,67d091986b6c1ab1acedbb05,88,5.0,25,2025-04-22 22:34:11.730,8358.0,25,near-aligned,anchor,0,3,0,75 and 100,72,pie,88,E,0.0,0.0,True,anchor,unaligned
4.737,5c5198da659655000168955d,85,13.0,45,2025-04-22 22:34:13.397,8078.0,39,near-aligned,far-anchor,11,4,1,0,4,pie,85,G,6.0,6.0,False,non-anchor,unaligned
10.293,67d04f22c8d931c891396375,87,27.0,20,2025-04-22 22:34:08.415,8284.0,29,aligned,near-anchor,4,0,1,25,25,line,87,A,-9.0,9.0,False,non-anchor,aligned
18.475,67e01062390c170e180f7d74,81,67.0,49,2025-04-22 22:34:02.432,7748.0,49,near-aligned,near-anchor,1,3,1,75,29,pie,81,G,0.0,0.0,True,non-anchor,unaligned
5.611,67ed1ea3da663d525e8c39e3,82,94.0,16,2025-04-22 22:34:17.023,7871.0,32,aligned,far-anchor,7,0,2,25,25,line,82,B,-16.0,16.0,False,non-anchor,aligned
6.236,5c5198da659655000168955d,85,14.0,53,2025-04-22 22:34:18.173,8079.0,50,near-aligned,anchor,0,1,0,25 and 75,24,pie,85,B,3.0,3.0,False,anchor,unaligned
5.543,5c5198da659655000168955d,85,15.0,25,2025-04-22 22:34:24.453,8080.0,25,near-aligned,anchor,0,3,0,75 and 100,72,line,85,C,0.0,0.0,True,anchor,unaligned
7.035,67ed1ea3da663d525e8c39e3,82,95.0,12,2025-04-22 22:34:22.966,7872.0,38,near-aligned,far-anchor,12,1,2,0,1,pie,82,E,-26.0,26.0,False,non-anchor,unaligned
13.58,67d04f22c8d931c891396375,87,28.0,50,2025-04-22 22:34:18.975,8285.0,38,aligned,far-anchor,12,0,2,75,37,pie,87,A,12.0,12.0,False,non-anchor,aligned
5.994,5c5198da659655000168955d,85,16.0,20,2025-04-22 22:34:30.067,8081.0,25,far-from-aligned,anchor,0,10,0,75 and 100,65,pie,85,F,-5.0,5.0,False,anchor,unaligned
5.431,67d04f22c8d931c891396375,87,29.0,25,2025-04-22 22:34:32.809,8286.0,24,near-aligned,near-anchor,1,3,1,50,29,line,87,E,1.0,1.0,False,non-anchor,unaligned
22.979,67d091986b6c1ab1acedbb05,88,6.0,59,2025-04-22 22:34:17.594,8359.0,44,near-aligned,far-anchor,6,3,1,0 and 50,3,pie,88,E,15.0,15.0,False,non-anchor,unaligned
5.948,5c5198da659655000168955d,85,17.0,52,2025-04-22 22:34:36.097,8082.0,26,aligned,near-anchor,1,0,1,75,49,line,85,C,26.0,26.0,False,non-anchor,aligned
65.742,6786abc3a98055356d70eb64,74,90.0,45,2025-04-22 22:33:39.580,7099.0,46,near-aligned,near-anchor,4,2,1,25,23,pie,74,E,-1.0,1.0,False,non-anchor,unaligned
24.472,67e01062390c170e180f7d74,81,68.0,39,2025-04-22 22:34:21.579,7749.0,39,near-aligned,far-anchor,11,1,1,75,35,line,81,F,0.0,0.0,True,non-anchor,unaligned
8.159,67d04f22c8d931c891396375,87,30.0,58,2025-04-22 22:34:38.499,8287.0,48,near-aligned,near-anchor,2,2,2,50,4,pie,87,E,10.0,10.0,False,non-anchor,unaligned
9.115,67d091986b6c1ab1acedbb05,88,7.0,59,2025-04-22 22:34:40.842,8360.0,48,aligned,near-anchor,2,0,2,50,50,pie,88,A,11.0,11.0,False,non-anchor,aligned
4.39,67d091986b6c1ab1acedbb05,88,8.0,25,2025-04-22 22:34:50.190,8361.0,24,far-from-aligned,near-anchor,1,8,1,25,9,pie,88,B,1.0,1.0,False,non-anchor,unaligned
18.08,5c5198da659655000168955d,85,18.0,47,2025-04-22 22:34:42.427,8083.0,39,near-aligned,far-anchor,11,4,1,25,21,line,85,E,8.0,8.0,False,non-anchor,unaligned
6.41,67d091986b6c1ab1acedbb05,88,9.0,17,2025-04-22 22:34:54.820,8362.0,22,near-aligned,near-anchor,3,3,2,25,22,pie,88,A,-5.0,5.0,False,non-anchor,unaligned
19.301,67d04f22c8d931c891396375,87,31.0,40,2025-04-22 22:34:46.917,8288.0,50,aligned,anchor,0,0,0,50 and 100,50,line,87,E,-10.0,10.0,False,anchor,aligned
6.509,5c5198da659655000168955d,85,19.0,34,2025-04-22 22:35:01.301,8084.0,19,aligned,far-anchor,6,0,1,75,56,line,85,E,15.0,15.0,False,non-anchor,aligned
6.318,67d091986b6c1ab1acedbb05,88,10.0,40,2025-04-22 22:35:01.577,8363.0,33,far-from-aligned,far-anchor,8,7,2,75,35,pie,88,B,7.0,7.0,False,non-anchor,unaligned
6.267,67d04f22c8d931c891396375,87,32.0,38,2025-04-22 22:35:06.469,8289.0,24,near-aligned,near-anchor,1,3,1,25,4,pie,87,A,14.0,14.0,False,non-anchor,unaligned
5.003,5c5198da659655000168955d,85,20.0,25,2025-04-22 22:35:07.885,8085.0,25,aligned,anchor,0,0,0,0 and 25,0,line,85,F,0.0,0.0,True,anchor,aligned
26.538,67e01062390c170e180f7d74,81,69.0,21,2025-04-22 22:34:47.482,7750.0,21,far-from-aligned,near-anchor,4,9,1,25,16,line,81,F,0.0,0.0,True,non-anchor,unaligned
7.335,67d091986b6c1ab1acedbb05,88,11.0,25,2025-04-22 22:35:08.240,8364.0,24,near-aligned,near-anchor,1,1,1,75,52,line,88,B,1.0,1.0,False,non-anchor,unaligned
29.617,6786abc3a98055356d70eb64,74,91.0,25,2025-04-22 22:34:46.329,7100.0,28,far-from-aligned,near-anchor,3,9,2,50,59,line,74,B,-3.0,3.0,False,non-anchor,unaligned
4.776,67d04f22c8d931c891396375,87,33.0,18,2025-04-22 22:35:13.273,8290.0,21,near-aligned,near-anchor,4,4,1,75,71,line,87,D,-3.0,3.0,False,non-anchor,unaligned
5.282,5c5198da659655000168955d,85,21.0,17,2025-04-22 22:35:13.043,8086.0,17,aligned,far-anchor,8,0,2,0,0,pie,85,G,0.0,0.0,True,non-anchor,aligned
6.818,67d04f22c8d931c891396375,87,34.0,50,2025-04-22 22:35:18.313,8291.0,48,near-aligned,near-anchor,2,2,2,50,4,line,87,D,2.0,2.0,False,non-anchor,unaligned
5.066,67d091986b6c1ab1acedbb05,88,12.0,25,2025-04-22 22:35:20.162,8365.0,29,far-from-aligned,near-anchor,4,7,1,75,39,line,88,A,-4.0,4.0,False,non-anchor,unaligned
9.22,5c5198da659655000168955d,85,22.0,34,2025-04-22 22:35:18.362,8087.0,32,far-from-aligned,far-anchor,7,9,2,25 and 75,34,pie,85,D,2.0,2.0,False,non-anchor,unaligned
6.185,67d04f22c8d931c891396375,87,35.0,50,2025-04-22 22:35:25.562,8292.0,50,near-aligned,anchor,0,3,0,25 and 75,22,pie,87,F,0.0,0.0,True,anchor,unaligned
5.486,5c5198da659655000168955d,85,23.0,25,2025-04-22 22:35:27.749,8088.0,25,near-aligned,anchor,0,4,0,50 and 75,46,line,85,D,0.0,0.0,True,anchor,unaligned
17.837,67e01062390c170e180f7d74,81,70.0,24,2025-04-22 22:35:15.490,7751.0,22,far-from-aligned,near-anchor,3,6,2,25,9,pie,81,F,2.0,2.0,False,non-anchor,unaligned
17.19,6786abc3a98055356d70eb64,74,92.0,30,2025-04-22 22:35:16.214,7101.0,23,aligned,near-anchor,2,0,2,0,0,pie,74,B,7.0,7.0,False,non-anchor,aligned
10.973,67d091986b6c1ab1acedbb05,88,13.0,29,2025-04-22 22:35:25.455,8366.0,35,aligned,far-anchor,10,0,0,25,25,pie,88,C,-6.0,6.0,False,non-anchor,aligned
6.06,67d04f22c8d931c891396375,87,36.0,48,2025-04-22 22:35:37.088,8293.0,52,far-from-aligned,far-anchor,2,5,2,75,18,pie,87,D,-4.0,4.0,False,non-anchor,unaligned
7.017,67d04f22c8d931c891396375,87,37.0,45,2025-04-22 22:35:43.398,8294.0,39,far-from-aligned,far-anchor,11,5,1,50,45,pie,87,B,6.0,6.0,False,non-anchor,unaligned
18.562,67e01062390c170e180f7d74,81,71.0,50,2025-04-22 22:35:33.832,7752.0,51,far-from-aligned,far-anchor,1,6,1,75,18,line,81,E,-1.0,1.0,False,non-anchor,unaligned
18.836,67d091986b6c1ab1acedbb05,88,14.0,36,2025-04-22 22:35:36.665,8367.0,37,aligned,far-anchor,12,0,2,50,13,line,88,B,-1.0,1.0,False,non-anchor,aligned
8.767,67d04f22c8d931c891396375,87,38.0,18,2025-04-22 22:35:50.668,8295.0,31,near-aligned,far-anchor,6,1,1,75,43,line,87,D,-13.0,13.0,False,non-anchor,unaligned
13.619,67d091986b6c1ab1acedbb05,88,15.0,25,2025-04-22 22:35:55.908,8368.0,24,far-from-aligned,near-anchor,1,10,1,75,61,line,88,A,1.0,1.0,False,non-anchor,unaligned
14.522,67e01062390c170e180f7d74,81,72.0,49,2025-04-22 22:35:57.980,7753.0,43,near-aligned,far-anchor,7,3,2,50,4,line,81,F,6.0,6.0,False,non-anchor,unaligned
4.233,67d091986b6c1ab1acedbb05,88,16.0,25,2025-04-22 22:36:09.927,8369.0,31,far-from-aligned,far-anchor,6,9,1,75,35,line,88,C,-6.0,6.0,False,non-anchor,unaligned
7.275,67d091986b6c1ab1acedbb05,88,17.0,20,2025-04-22 22:36:17.160,8370.0,17,near-aligned,far-anchor,8,3,2,0,3,line,88,C,3.0,3.0,False,non-anchor,unaligned
28.324,67d04f22c8d931c891396375,87,39.0,12,2025-04-22 22:35:59.720,8296.0,22,far-from-aligned,near-anchor,3,10,2,25,15,line,87,G,-10.0,10.0,False,non-anchor,unaligned
6.943,67d091986b6c1ab1acedbb05,88,18.0,10,2025-04-22 22:36:24.725,8371.0,15,aligned,far-anchor,10,0,0,50,50,pie,88,E,-5.0,5.0,False,non-anchor,aligned
5.64,67d091986b6c1ab1acedbb05,88,19.0,60,2025-04-22 22:36:32.150,8372.0,48,near-aligned,near-anchor,2,4,2,50,6,pie,88,E,12.0,12.0,False,non-anchor,unaligned
9.583,67d04f22c8d931c891396375,87,40.0,37,2025-04-22 22:36:28.292,8297.0,38,near-aligned,far-anchor,12,2,2,50,48,pie,87,A,-1.0,1.0,False,non-anchor,unaligned
28.788,67e01062390c170e180f7d74,81,73.0,45,2025-04-22 22:36:13.737,7754.0,44,far-from-aligned,far-anchor,6,5,1,25,20,line,81,B,1.0,1.0,False,non-anchor,unaligned
7.238,67d04f22c8d931c891396375,87,41.0,27,2025-04-22 22:36:38.453,8298.0,22,far-from-aligned,near-anchor,3,10,2,50,38,line,87,C,5.0,5.0,False,non-anchor,unaligned
10.213,67d091986b6c1ab1acedbb05,88,20.0,45,2025-04-22 22:36:38.635,8373.0,30,near-aligned,far-anchor,5,4,0,100,66,pie,88,C,15.0,15.0,False,non-anchor,unaligned
12.25,67e01062390c170e180f7d74,81,74.0,30,2025-04-22 22:36:43.713,7755.0,29,aligned,near-anchor,4,0,1,50,21,line,81,C,1.0,1.0,False,non-anchor,aligned
83.234,6786abc3a98055356d70eb64,74,93.0,30,2025-04-22 22:35:33.728,7102.0,39,far-from-aligned,far-anchor,11,5,1,50,45,line,74,G,-9.0,9.0,False,non-anchor,unaligned
9.022,67d091986b6c1ab1acedbb05,88,21.0,30,2025-04-22 22:36:49.133,8374.0,26,far-from-aligned,near-anchor,1,9,1,100,65,pie,88,G,4.0,4.0,False,non-anchor,unaligned
12.852,67d04f22c8d931c891396375,87,42.0,18,2025-04-22 22:36:45.939,8299.0,25,aligned,anchor,0,0,0,0 and 25,0,line,87,A,-7.0,7.0,False,anchor,aligned
5.13,5c5198da659655000168955d,85,24.0,55,2025-04-22 22:36:58.525,8089.0,33,far-from-aligned,far-anchor,8,7,2,75,35,line,85,C,22.0,22.0,False,non-anchor,unaligned
5.215,67d091986b6c1ab1acedbb05,88,22.0,25,2025-04-22 22:36:58.740,8375.0,23,near-aligned,near-anchor,2,1,2,0 and 25,1,line,88,E,2.0,2.0,False,non-anchor,unaligned
11.216,6786abc3a98055356d70eb64,74,94.0,51,2025-04-22 22:36:57.275,7103.0,51,aligned,far-anchor,1,0,1,25,25,line,74,B,0.0,0.0,True,non-anchor,aligned
5.931,5c5198da659655000168955d,85,25.0,35,2025-04-22 22:37:05.225,8090.0,40,aligned,far-anchor,10,0,0,0,0,line,85,E,-5.0,5.0,False,non-anchor,aligned
7.038,67d091986b6c1ab1acedbb05,88,23.0,50,2025-04-22 22:37:04.352,8376.0,43,near-aligned,far-anchor,7,4,2,75,36,line,88,B,7.0,7.0,False,non-anchor,unaligned
21.499,67e01062390c170e180f7d74,81,75.0,32,2025-04-22 22:36:56.833,7756.0,32,far-from-aligned,far-anchor,7,5,2,50,13,pie,81,G,0.0,0.0,True,non-anchor,unaligned
7.3,5c5198da659655000168955d,85,26.0,35,2025-04-22 22:37:11.193,8091.0,29,far-from-aligned,near-anchor,4,5,1,25,30,line,85,F,6.0,6.0,False,non-anchor,unaligned
4.858,67d091986b6c1ab1acedbb05,88,24.0,15,2025-04-22 22:37:14.505,8377.0,16,near-aligned,far-anchor,9,1,1,50,49,pie,88,D,-1.0,1.0,False,non-anchor,unaligned
4.419,5c5198da659655000168955d,85,27.0,40,2025-04-22 22:37:18.536,8092.0,43,aligned,far-anchor,7,0,2,50,50,pie,85,D,-3.0,3.0,False,non-anchor,aligned
6.036,67d091986b6c1ab1acedbb05,88,25.0,25,2025-04-22 22:37:19.727,8378.0,32,near-aligned,far-anchor,7,1,2,0,1,line,88,D,-7.0,7.0,False,non-anchor,unaligned
