responseTime,prolificID,userID,questionNum,response,loadTime,questionID,selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,UID,selectedLabel,A,B,C,D,E,F,G,A_ind,B_ind,C_ind,D_ind,E_ind,F_ind,G_ind,error,absError,correct
30.025,67d1d1008052e8381f082db2,14.0,57,46,2025-04-21 22:50:24.200,1305.0,30,near-aligned,far-anchor,5,3,0,50,53,line,14,G,13,6,17,8,15,11,30,0,1,6,2,3,4,5,16.0,16.0,False
9.817,67d1d1008052e8381f082db2,14.0,58,27,2025-04-21 22:50:54.516,1306.0,30,near-aligned,far-anchor,5,2,0,75,43,pie,14,G,6,4,23,23,10,4,30,3,2,1,5,0,6,4,-3.0,3.0,False
8.726,67d1d1008052e8381f082db2,14.0,59,48,2025-04-21 22:51:04.626,1307.0,47,near-aligned,near-anchor,3,4,2,50,7,line,14,A,47,9,3,5,12,7,17,1,6,3,4,5,0,2,1.0,1.0,False
11.663,67d1d1008052e8381f082db2,14.0,60,40,2025-04-21 22:51:13.649,1308.0,38,aligned,far-anchor,12,0,2,0,0,line,14,G,19,4,3,7,17,12,38,5,3,2,6,4,1,0,2.0,2.0,False
17.655,67d1d1008052e8381f082db2,14.0,61,30,2025-04-21 22:51:27.664,1309.0,24,far-from-aligned,near-anchor,1,7,1,75,58,line,14,D,16,14,14,24,11,18,3,4,1,3,5,2,6,0,6.0,6.0,False
9.588,67d1d1008052e8381f082db2,14.0,62,50,2025-04-21 22:51:45.714,1310.0,52,far-from-aligned,far-anchor,2,8,2,100,40,pie,14,G,10,8,4,6,15,5,52,2,6,3,1,0,4,5,-2.0,2.0,False
9.105,67d1d1008052e8381f082db2,14.0,63,27,2025-04-21 22:51:55.594,1311.0,23,near-aligned,near-anchor,2,2,2,75,73,pie,14,E,4,16,20,11,23,12,14,6,2,4,0,5,1,3,4.0,4.0,False
19.038,67d1d1008052e8381f082db2,14.0,64,24,2025-04-21 22:52:06.515,1312.0,24,near-aligned,near-anchor,1,1,1,50,27,line,14,B,23,24,4,11,10,16,12,1,2,0,3,6,5,4,0.0,0.0,True
7.031,67d1d1008052e8381f082db2,14.0,65,50,2025-04-21 22:52:25.843,1313.0,51,near-aligned,far-anchor,1,2,1,75,22,pie,14,D,6,7,6,51,15,3,12,4,0,5,3,6,2,1,-1.0,1.0,False
13.835,67d1d1008052e8381f082db2,14.0,66,23,2025-04-21 22:52:33.173,1314.0,23,near-aligned,near-anchor,2,2,2,75,73,line,14,B,6,23,12,16,1,4,38,1,5,2,3,4,6,0,0.0,0.0,True
9.673,67d1d1008052e8381f082db2,14.0,67,25,2025-04-21 22:52:47.317,1315.0,24,far-from-aligned,near-anchor,1,8,1,50,34,line,14,B,1,24,20,21,25,5,4,5,3,4,6,0,1,2,1.0,1.0,False
10.057,67d1d1008052e8381f082db2,14.0,68,25,2025-04-21 22:52:57.316,1316.0,25,near-aligned,anchor,0,4,0,0 and 25,4,line,14,A,25,16,14,4,14,4,23,1,4,3,5,6,0,2,0.0,0.0,True
8.397,67d1d1008052e8381f082db2,14.0,69,34,2025-04-21 22:53:07.797,1317.0,32,far-from-aligned,far-anchor,7,7,2,25,32,pie,14,B,7,32,14,8,9,13,17,2,3,6,0,5,4,1,2.0,2.0,False
6.217,67d1d1008052e8381f082db2,14.0,70,64,2025-04-21 22:53:16.486,1318.0,55,near-aligned,far-anchor,5,2,0,100,43,pie,14,F,2,15,9,6,8,55,5,6,2,3,4,0,5,1,9.0,9.0,False
6.682,67d1d1008052e8381f082db2,14.0,71,27,2025-04-21 22:53:25.187,1319.0,27,far-from-aligned,near-anchor,2,11,2,0,11,line,14,F,21,4,17,6,14,27,11,2,6,4,3,5,1,0,0.0,0.0,True
7.508,67d1d1008052e8381f082db2,14.0,72,25,2025-04-21 22:53:32.199,1320.0,25,aligned,anchor,0,0,0,0 and 25,0,line,14,A,25,10,15,11,16,9,14,0,1,3,6,2,4,5,0.0,0.0,True
4.303,67d1d1008052e8381f082db2,14.0,73,25,2025-04-21 22:53:45.411,1321.0,22,far-from-aligned,near-anchor,3,10,2,75,65,pie,14,F,5,24,15,13,8,22,13,1,2,4,6,0,5,3,3.0,3.0,False
80.047,67d1d1008052e8381f082db2,14.0,74,65,2025-04-21 22:53:50.032,1322.0,49,near-aligned,near-anchor,1,3,1,25,22,line,14,C,8,9,49,5,6,9,14,0,4,3,2,5,1,6,16.0,16.0,False
6.825,67d1d1008052e8381f082db2,14.0,75,60,2025-04-21 22:55:10.520,1323.0,55,far-from-aligned,far-anchor,5,7,0,100,38,line,14,D,7,7,9,55,6,3,13,1,6,0,5,2,3,4,5.0,5.0,False
15.56,67d1d1008052e8381f082db2,14.0,76,23,2025-04-21 22:55:17.632,1324.0,24,aligned,near-anchor,1,0,1,75,75,line,14,C,1,5,24,18,16,22,14,6,2,5,3,0,1,4,-1.0,1.0,False
9.323,67d1d1008052e8381f082db2,14.0,77,23,2025-04-21 22:55:33.502,1325.0,20,far-from-aligned,far-anchor,5,5,0,50,35,line,14,F,15,10,10,8,21,20,16,1,0,2,4,5,3,6,3.0,3.0,False
8.093,67d1d1008052e8381f082db2,14.0,78,55,2025-04-21 22:55:43.115,1326.0,54,far-from-aligned,far-anchor,4,8,1,75,13,pie,14,B,8,54,13,8,3,4,10,3,2,5,4,0,6,1,1.0,1.0,False
7.891,67d1d1008052e8381f082db2,14.0,79,27,2025-04-21 22:55:51.489,1327.0,25,far-from-aligned,anchor,0,10,0,0 and 25,10,pie,14,G,8,8,16,10,14,19,25,6,5,3,0,2,4,1,2.0,2.0,False
5.319,67d1d1008052e8381f082db2,14.0,80,27,2025-04-21 22:55:59.661,1328.0,25,far-from-aligned,anchor,0,6,0,75 and 100,69,pie,14,G,6,2,6,5,44,12,25,2,0,6,3,4,1,5,2.0,2.0,False
6.87,67d1d1008052e8381f082db2,14.0,81,50,2025-04-21 22:56:05.271,1329.0,50,near-aligned,anchor,0,4,0,25 and 75,21,line,14,F,8,13,5,8,9,50,7,4,5,1,6,0,3,2,0.0,0.0,True
7.144,67d1d1008052e8381f082db2,14.0,82,16,2025-04-21 22:56:12.422,1330.0,17,aligned,far-anchor,8,0,2,50,33,pie,14,A,17,12,9,17,16,13,16,2,6,4,1,5,3,0,-1.0,1.0,False
7.602,67d1d1008052e8381f082db2,14.0,83,25,2025-04-21 22:56:19.853,1331.0,21,near-aligned,near-anchor,4,1,1,100,78,pie,14,D,11,4,25,21,1,22,16,1,3,2,5,6,0,4,4.0,4.0,False
30.388,67d1d1008052e8381f082db2,14.0,84,27,2025-04-21 22:56:27.748,1332.0,25,aligned,anchor,0,0,0,50 and 75,50,pie,14,F,20,7,17,8,8,25,15,0,1,5,3,6,4,2,2.0,2.0,False
5.969,67d1d1008052e8381f082db2,14.0,85,27,2025-04-21 22:57:04.048,1333.0,25,near-aligned,anchor,0,4,0,50 and 75,46,pie,14,C,12,7,25,8,8,21,19,2,3,4,0,6,5,1,2.0,2.0,False
4.12,67d1d1008052e8381f082db2,14.0,86,25,2025-04-21 22:57:10.292,1334.0,17,far-from-aligned,far-anchor,8,7,2,25,18,pie,14,B,12,17,10,18,13,14,16,6,1,3,0,4,2,5,8.0,8.0,False
13.676,67d1d1008052e8381f082db2,14.0,87,25,2025-04-21 22:57:15.513,1335.0,25,aligned,anchor,0,0,0,0 and 25,0,pie,14,B,12,25,8,14,25,10,6,1,0,3,2,4,5,6,0.0,0.0,True
6.466,67d1d1008052e8381f082db2,14.0,88,26,2025-04-21 22:57:29.469,1336.0,42,far-from-aligned,far-anchor,8,5,2,50,13,line,14,A,42,3,13,11,3,4,24,1,3,0,5,6,2,4,-16.0,16.0,False
10.244,67d1d1008052e8381f082db2,14.0,89,48,2025-04-21 22:57:36.214,1337.0,46,far-from-aligned,near-anchor,4,6,1,50,44,line,14,F,12,3,10,8,17,46,4,4,1,6,3,0,5,2,2.0,2.0,False
10.083,67d1d1008052e8381f082db2,14.0,90,23,2025-04-21 22:57:46.731,1338.0,17,far-from-aligned,far-anchor,8,7,2,25,18,line,14,A,17,18,20,2,17,10,16,1,0,4,3,6,5,2,6.0,6.0,False
6.435,67d1d1008052e8381f082db2,14.0,91,26,2025-04-21 22:57:57.085,1339.0,26,aligned,near-anchor,1,0,1,25,25,line,14,D,13,23,6,26,2,28,2,5,1,3,2,0,4,6,0.0,0.0,True
5.974,67d1d1008052e8381f082db2,14.0,92,27,2025-04-21 22:58:03.797,1340.0,27,aligned,near-anchor,2,0,2,25,25,line,14,D,19,5,6,27,9,7,27,0,6,1,2,4,5,3,0.0,0.0,True
8.125,67d1d1008052e8381f082db2,14.0,93,28,2025-04-21 22:58:10.096,1341.0,28,aligned,near-anchor,3,0,2,50,50,line,14,C,21,16,28,1,10,15,9,5,3,4,6,2,1,0,0.0,0.0,True
9.344,67d1d1008052e8381f082db2,14.0,94,30,2025-04-21 22:58:19.364,1342.0,29,far-from-aligned,near-anchor,4,8,1,100,63,line,14,C,8,22,29,10,19,8,4,2,0,5,1,3,6,4,1.0,1.0,False
6.476,67d1d1008052e8381f082db2,14.0,95,19,2025-04-21 22:58:28.993,1343.0,17,far-from-aligned,far-anchor,8,7,2,25,15,line,14,B,7,17,34,10,10,7,15,4,1,3,5,2,6,0,2.0,2.0,False
7.275,67d1d1008052e8381f082db2,14.0,96,25,2025-04-21 22:58:35.759,1344.0,27,far-from-aligned,near-anchor,2,6,2,0,6,pie,14,C,7,6,27,16,9,16,19,3,0,1,6,4,2,5,-2.0,2.0,False
45.008,67f0262ccea470b7d6d9e395,16.0,1,20,2025-04-21 23:45:30.385,1441.0,22,far-from-aligned,near-anchor,3,11,2,50 and 50,39,line,16,F,8,18,11,20,10,22,11,4,0,5,6,2,3,1,-2.0,2.0,False
17.524,67f0262ccea470b7d6d9e395,16.0,2,27,2025-04-21 23:46:15.667,1442.0,22,near-aligned,near-anchor,3,2,2,25,23,pie,16,B,18,22,10,7,13,16,14,3,2,0,4,1,6,5,5.0,5.0,False
12.028,67f0262ccea470b7d6d9e395,16.0,3,21,2025-04-21 23:46:33.471,1443.0,20,aligned,far-anchor,5,0,0,50,50,line,16,D,18,27,5,20,25,2,3,2,6,0,4,1,3,5,1.0,1.0,False
21.449,67f0262ccea470b7d6d9e395,16.0,4,49,2025-04-21 23:46:45.852,1444.0,37,far-from-aligned,far-anchor,12,5,2,0,5,pie,16,B,2,37,7,5,18,21,10,4,1,6,0,5,2,3,12.0,12.0,False
25.436,67f0262ccea470b7d6d9e395,16.0,5,52,2025-04-21 23:47:07.598,1445.0,53,near-aligned,far-anchor,3,3,2,25,28,pie,16,B,9,53,10,6,9,10,3,5,4,6,1,3,2,0,-1.0,1.0,False
28.55,67f0262ccea470b7d6d9e395,16.0,6,44,2025-04-21 23:47:33.399,1446.0,38,near-aligned,far-anchor,12,1,2,100,61,pie,16,A,38,13,15,9,4,20,1,5,0,3,4,1,2,6,6.0,6.0,False
15.874,67f0262ccea470b7d6d9e395,16.0,7,22,2025-04-21 23:48:02.255,1447.0,20,near-aligned,far-anchor,5,3,0,75,72,line,16,B,7,20,14,8,17,26,8,3,5,0,6,4,1,2,2.0,2.0,False
18.302,67f0262ccea470b7d6d9e395,16.0,8,48,2025-04-21 23:48:18.421,1448.0,46,near-aligned,near-anchor,4,2,1,25 and 75,27,pie,16,A,46,13,8,2,6,14,11,3,6,5,2,4,1,0,2.0,2.0,False
11.977,67f0262ccea470b7d6d9e395,16.0,9,30,2025-04-21 23:48:37.052,1449.0,26,far-from-aligned,near-anchor,1,11,1,50,61,pie,16,E,13,20,7,17,26,4,13,3,4,2,0,5,1,6,4.0,4.0,False
23.533,67f0262ccea470b7d6d9e395,16.0,10,54,2025-04-21 23:48:49.356,1450.0,54,near-aligned,far-anchor,4,1,1,100,45,pie,16,F,2,7,1,8,15,54,13,1,3,6,4,2,5,0,0.0,0.0,True
12.542,67f0262ccea470b7d6d9e395,16.0,11,28,2025-04-21 23:49:13.221,1451.0,30,aligned,far-anchor,5,0,0,100,70,pie,16,D,15,11,4,30,26,4,10,4,2,3,6,5,1,0,-2.0,2.0,False
15.358,67f0262ccea470b7d6d9e395,16.0,12,46,2025-04-21 23:49:26.144,1452.0,42,aligned,far-anchor,8,0,2,25,25,line,16,G,19,8,6,5,14,6,42,5,4,6,2,0,1,3,4.0,4.0,False
15.916,67f0262ccea470b7d6d9e395,16.0,13,21,2025-04-21 23:50:02.803,1453.0,21,near-aligned,near-anchor,4,1,1,25,24,pie,16,G,10,28,12,5,18,6,21,4,6,5,3,1,0,2,0.0,0.0,True
16.315,67f0262ccea470b7d6d9e395,16.0,14,23,2025-04-21 23:50:19.081,1454.0,24,far-from-aligned,near-anchor,1,8,1,50,42,line,16,C,15,16,24,4,14,9,18,0,4,3,6,5,2,1,-1.0,1.0,False
10.48,67f0262ccea470b7d6d9e395,16.0,15,10,2025-04-21 23:50:35.751,1455.0,15,far-from-aligned,far-anchor,10,7,0,50,42,line,16,D,15,16,15,15,22,12,5,1,5,6,3,0,4,2,-5.0,5.0,False
7.748,67f0262ccea470b7d6d9e395,16.0,16,20,2025-04-21 23:50:46.642,1456.0,18,aligned,far-anchor,7,0,2,25,7,line,16,G,10,13,7,39,3,10,18,4,5,0,2,3,6,1,2.0,2.0,False
14.91,67f0262ccea470b7d6d9e395,16.0,17,22,2025-04-21 23:50:54.685,1457.0,23,far-from-aligned,near-anchor,2,5,2,50,45,line,16,B,15,23,9,6,26,17,4,5,4,1,0,2,6,3,-1.0,1.0,False
20.673,67f0262ccea470b7d6d9e395,16.0,18,24,2025-04-21 23:51:09.876,1458.0,28,near-aligned,near-anchor,3,2,2,50,20,line,16,G,16,13,8,14,7,14,28,4,0,5,6,1,3,2,-4.0,4.0,False
26.755,67f0262ccea470b7d6d9e395,16.0,19,48,2025-04-21 23:51:30.829,1459.0,50,far-from-aligned,anchor,0,11,0,50 and 100,39,pie,16,F,1,13,11,4,11,50,10,4,0,6,3,1,5,2,-2.0,2.0,False
8.177,67f0262ccea470b7d6d9e395,16.0,20,21,2025-04-21 23:51:57.887,1460.0,19,aligned,far-anchor,6,0,1,50,50,line,16,C,18,9,19,11,17,13,13,6,2,4,0,1,5,3,2.0,2.0,False
13.78,67f0262ccea470b7d6d9e395,16.0,21,18,2025-04-21 23:52:06.368,1461.0,17,near-aligned,far-anchor,8,3,2,75,72,pie,16,E,11,16,23,6,17,16,11,6,3,1,0,5,2,4,1.0,1.0,False
11.088,67f0262ccea470b7d6d9e395,16.0,22,23,2025-04-21 23:52:20.494,1462.0,23,aligned,near-anchor,2,0,2,50,27,line,16,E,18,7,9,25,23,6,12,0,3,1,4,2,5,6,0.0,0.0,True
14.334,67f0262ccea470b7d6d9e395,16.0,23,25,2025-04-21 23:52:31.862,1463.0,25,far-from-aligned,anchor,0,7,0,50 and 75,43,pie,16,A,25,5,19,2,25,12,12,3,6,0,4,5,2,1,0.0,0.0,True
21.991,67f0262ccea470b7d6d9e395,16.0,24,49,2025-04-21 23:52:46.671,1464.0,45,near-aligned,far-anchor,5,1,0,75,29,line,16,A,45,9,11,12,13,8,2,3,2,4,1,5,0,6,4.0,4.0,False
15.434,67f0262ccea470b7d6d9e395,16.0,25,10,2025-04-21 23:53:12.802,1465.0,16,far-from-aligned,far-anchor,9,5,1,50,39,line,16,C,24,10,16,28,3,14,5,0,1,3,4,6,5,2,-6.0,6.0,False
19.884,67f0262ccea470b7d6d9e395,16.0,26,34,2025-04-21 23:53:28.499,1466.0,40,far-from-aligned,far-anchor,10,5,0,50,45,pie,16,D,9,23,7,40,6,9,6,3,2,0,4,1,5,6,-6.0,6.0,False
10.425,67f0262ccea470b7d6d9e395,16.0,27,25,2025-04-21 23:53:48.632,1467.0,22,far-from-aligned,near-anchor,3,6,2,75,59,pie,16,E,12,5,9,5,22,19,28,0,3,4,2,5,6,1,3.0,3.0,False
13.808,67f0262ccea470b7d6d9e395,16.0,28,50,2025-04-21 23:53:59.508,1468.0,50,near-aligned,anchor,0,2,0,25 and 75,23,pie,16,E,7,14,8,6,50,8,7,5,4,0,6,3,1,2,0.0,0.0,True
14.589,67f0262ccea470b7d6d9e395,16.0,29,48,2025-04-21 23:54:13.574,1469.0,33,aligned,far-anchor,8,0,2,75,42,pie,16,B,10,33,18,7,3,15,14,3,4,6,5,0,2,1,15.0,15.0,False
17.044,67f0262ccea470b7d6d9e395,16.0,30,22,2025-04-21 23:54:28.422,1470.0,17,far-from-aligned,far-anchor,8,5,2,75,70,pie,16,G,13,7,18,20,5,20,17,6,4,1,3,0,2,5,5.0,5.0,False
6.446,67f0262ccea470b7d6d9e395,16.0,31,24,2025-04-21 23:54:45.740,1471.0,27,aligned,near-anchor,2,0,2,100,73,line,16,A,27,4,12,2,20,27,8,6,1,4,5,0,3,2,-3.0,3.0,False
16.647,67f0262ccea470b7d6d9e395,16.0,32,35,2025-04-21 23:54:52.555,1472.0,40,near-aligned,far-anchor,10,1,0,50,9,line,16,G,11,9,22,5,7,6,40,6,0,2,5,3,4,1,-5.0,5.0,False
10.627,67f0262ccea470b7d6d9e395,16.0,33,48,2025-04-21 23:55:09.674,1473.0,46,near-aligned,near-anchor,4,4,1,25,21,pie,16,C,15,5,46,12,7,9,6,3,4,2,0,5,1,6,2.0,2.0,False
6.151,67f0262ccea470b7d6d9e395,16.0,34,23,2025-04-21 23:55:20.620,1474.0,22,aligned,near-anchor,3,0,2,25,3,pie,16,B,17,22,12,3,9,19,18,5,1,6,0,4,2,3,1.0,1.0,False
7.831,67f0262ccea470b7d6d9e395,16.0,35,17,2025-04-21 23:55:27.051,1475.0,15,far-from-aligned,far-anchor,10,5,0,75,65,pie,16,E,20,13,13,4,15,5,30,6,1,4,3,5,0,2,2.0,2.0,False
15.688,67f0262ccea470b7d6d9e395,16.0,36,50,2025-04-21 23:55:35.274,1476.0,48,far-from-aligned,near-anchor,2,5,2,75,32,line,16,E,10,5,10,16,48,6,5,6,3,5,1,4,0,2,2.0,2.0,False
26.415,67f0262ccea470b7d6d9e395,16.0,37,35,2025-04-21 23:55:54.302,1477.0,41,far-from-aligned,far-anchor,9,5,1,50,45,line,16,A,41,3,7,14,4,7,24,5,4,3,6,2,1,0,-6.0,6.0,False
6.477,67f0262ccea470b7d6d9e395,16.0,38,50,2025-04-21 23:56:21.035,1478.0,50,near-aligned,anchor,0,4,0,25 and 75,21,pie,16,F,13,9,10,10,2,50,6,6,0,4,2,1,3,5,0.0,0.0,True
11.869,67f0262ccea470b7d6d9e395,16.0,39,23,2025-04-21 23:56:27.798,1479.0,23,aligned,near-anchor,2,0,2,100,77,line,16,B,16,23,5,11,10,30,5,1,6,0,2,4,3,5,0.0,0.0,True
13.915,67f0262ccea470b7d6d9e395,16.0,40,47,2025-04-21 23:56:39.923,1480.0,43,aligned,far-anchor,7,0,2,100,57,pie,16,D,17,5,11,43,11,4,9,2,5,1,6,0,3,4,4.0,4.0,False
13.818,67f0262ccea470b7d6d9e395,16.0,41,44,2025-04-21 23:56:54.103,1481.0,31,far-from-aligned,far-anchor,6,9,1,100,60,line,16,B,13,31,4,9,8,20,15,2,5,0,6,3,4,1,13.0,13.0,False
9.795,67f0262ccea470b7d6d9e395,16.0,42,52,2025-04-21 23:57:08.255,1482.0,54,far-from-aligned,far-anchor,4,10,1,25,35,pie,16,G,11,7,10,4,10,4,54,6,2,1,4,3,0,5,-2.0,2.0,False
14.893,67f0262ccea470b7d6d9e395,16.0,43,27,2025-04-21 23:57:18.371,1483.0,28,near-aligned,near-anchor,3,3,2,75,44,line,16,D,13,10,1,28,21,18,9,0,6,3,4,2,5,1,-1.0,1.0,False
16.438,67f0262ccea470b7d6d9e395,16.0,44,25,2025-04-21 23:57:33.629,1484.0,23,far-from-aligned,near-anchor,2,9,2,75,61,line,16,E,6,12,5,23,23,16,15,2,0,4,3,5,6,1,2.0,2.0,False
12.996,67f0262ccea470b7d6d9e395,16.0,45,46,2025-04-21 23:57:50.503,1485.0,43,far-from-aligned,far-anchor,7,5,2,50,12,line,16,G,9,5,4,8,12,19,43,2,4,5,3,0,6,1,3.0,3.0,False
12.81,67f0262ccea470b7d6d9e395,16.0,46,22,2025-04-21 23:58:03.772,1486.0,20,near-aligned,far-anchor,5,2,0,75,53,pie,16,C,3,16,20,34,11,14,2,1,6,4,2,5,3,0,2.0,2.0,False
8.752,67f0262ccea470b7d6d9e395,16.0,47,50,2025-04-21 23:58:16.865,1487.0,50,aligned,anchor,0,0,0,25 and 75,25,line,16,D,11,4,13,50,8,11,3,2,4,6,3,5,0,1,0.0,0.0,True
6.499,67f0262ccea470b7d6d9e395,16.0,48,25,2025-04-21 23:58:25.896,1488.0,28,near-aligned,near-anchor,3,3,2,50,53,line,16,D,7,15,5,28,9,14,22,1,2,6,4,0,5,3,-3.0,3.0,False
13.884,67f0262ccea470b7d6d9e395,16.0,49,27,2025-04-21 23:58:36.095,1489.0,29,far-from-aligned,near-anchor,4,10,1,0,10,pie,16,C,10,12,29,6,11,26,6,0,6,1,2,3,4,5,-2.0,2.0,False
5.964,67f0262ccea470b7d6d9e395,16.0,50,25,2025-04-21 23:58:50.255,1490.0,25,near-aligned,anchor,0,4,0,75 and 100,71,line,16,E,7,25,20,11,25,4,8,2,0,3,4,5,6,1,0.0,0.0,True
10.858,67f0262ccea470b7d6d9e395,16.0,51,28,2025-04-21 23:58:56.569,1491.0,31,far-from-aligned,far-anchor,6,9,1,100,60,line,16,E,13,4,9,3,31,33,7,3,4,6,0,5,1,2,-3.0,3.0,False
13.928,67f0262ccea470b7d6d9e395,16.0,52,40,2025-04-21 23:59:07.736,1492.0,36,far-from-aligned,far-anchor,11,7,1,50 and 100,57,pie,16,B,7,36,11,18,10,14,4,6,5,2,4,3,1,0,4.0,4.0,False
11.314,67f0262ccea470b7d6d9e395,16.0,53,49,2025-04-21 23:59:21.948,1493.0,49,near-aligned,near-anchor,1,1,1,75,27,line,16,E,8,13,13,11,49,3,3,6,1,4,2,3,0,5,0.0,0.0,True
7.004,67f0262ccea470b7d6d9e395,16.0,54,27,2025-04-21 23:59:33.661,1494.0,28,aligned,near-anchor,3,0,2,0,0,pie,16,F,7,4,4,24,30,28,3,2,1,3,6,4,0,5,-1.0,1.0,False
8.098,67f0262ccea470b7d6d9e395,16.0,55,32,2025-04-21 23:59:40.948,1495.0,33,near-aligned,far-anchor,8,4,2,50,54,line,16,C,7,3,33,23,10,11,13,0,3,5,2,4,1,6,-1.0,1.0,False
29.618,67f0262ccea470b7d6d9e395,16.0,56,35,2025-04-21 23:59:49.315,1496.0,46,far-from-aligned,near-anchor,4,8,1,25,17,pie,16,B,19,46,5,12,10,5,3,5,2,3,0,6,1,4,-11.0,11.0,False
13.974,67f0262ccea470b7d6d9e395,16.0,57,30,2025-04-22 00:00:19.319,1497.0,36,near-aligned,far-anchor,11,4,1,50,10,line,16,D,13,4,13,36,7,17,10,4,5,2,1,3,6,0,-6.0,6.0,False
6.193,67f0262ccea470b7d6d9e395,16.0,58,25,2025-04-22 00:00:33.556,1498.0,25,aligned,anchor,0,0,0,75 and 100,75,pie,16,A,25,13,14,13,8,6,21,6,0,5,3,2,4,1,0.0,0.0,True
8.898,67f0262ccea470b7d6d9e395,16.0,59,47,2025-04-22 00:00:40.094,1499.0,46,near-aligned,near-anchor,4,4,1,25,21,pie,16,D,5,6,2,46,20,3,18,3,6,5,2,4,0,1,1.0,1.0,False
12.898,67f0262ccea470b7d6d9e395,16.0,60,27,2025-04-22 00:00:49.333,1500.0,27,near-aligned,near-anchor,2,3,2,75,45,pie,16,B,6,27,10,19,5,24,9,3,4,0,6,2,1,5,0.0,0.0,True
10.798,67f0262ccea470b7d6d9e395,16.0,61,48,2025-04-22 00:01:05.929,1501.0,47,far-from-aligned,near-anchor,3,7,2,50,43,pie,16,G,7,8,11,8,9,10,47,1,4,2,0,3,6,5,1.0,1.0,False
10.604,67f0262ccea470b7d6d9e395,16.0,62,32,2025-04-22 00:01:17.059,1502.0,32,near-aligned,far-anchor,7,4,2,75,39,pie,16,D,14,3,12,32,12,6,21,5,4,2,3,6,0,1,0.0,0.0,True
15.675,67f0262ccea470b7d6d9e395,16.0,63,45,2025-04-22 00:01:28.030,1503.0,45,far-from-aligned,far-anchor,5,10,0,50 and 75,40,pie,16,G,8,8,12,7,10,10,45,5,1,3,6,2,0,4,0.0,0.0,True
11.787,67f0262ccea470b7d6d9e395,16.0,64,52,2025-04-22 00:01:44.278,1504.0,50,far-from-aligned,anchor,0,7,0,25 and 75,18,line,16,A,50,2,6,10,7,13,12,2,3,0,4,6,5,1,2.0,2.0,False
6.485,67f0262ccea470b7d6d9e395,16.0,65,24,2025-04-22 00:01:56.482,1505.0,25,near-aligned,anchor,0,4,0,50 and 75,46,line,16,C,10,19,25,5,19,13,9,5,6,4,2,0,3,1,-1.0,1.0,False
10.221,67f0262ccea470b7d6d9e395,16.0,66,35,2025-04-22 00:02:03.241,1506.0,34,aligned,far-anchor,9,0,1,50,16,pie,16,B,9,34,16,16,9,8,8,4,1,2,0,6,5,3,1.0,1.0,False
24.228,67f0262ccea470b7d6d9e395,16.0,67,18,2025-04-22 00:02:13.796,1507.0,17,near-aligned,far-anchor,8,4,2,0 and 25,4,line,16,D,12,34,5,17,17,4,11,4,3,2,1,5,0,6,1.0,1.0,False
9.905,67f0262ccea470b7d6d9e395,16.0,68,17,2025-04-22 00:02:38.296,1508.0,16,near-aligned,far-anchor,9,4,1,0,4,line,16,C,14,35,16,12,5,14,4,4,5,1,6,2,3,0,1.0,1.0,False
18.978,67f0262ccea470b7d6d9e395,16.0,69,24,2025-04-22 00:02:48.462,1509.0,23,far-from-aligned,near-anchor,2,6,2,50,44,line,16,E,8,14,15,4,23,17,19,0,5,6,4,3,2,1,1.0,1.0,False
16.667,67f0262ccea470b7d6d9e395,16.0,70,47,2025-04-22 00:03:07.790,1510.0,45,near-aligned,far-anchor,5,2,0,0,2,line,16,D,11,7,2,45,4,21,10,6,2,0,1,3,4,5,2.0,2.0,False
9.845,67f0262ccea470b7d6d9e395,16.0,71,23,2025-04-22 00:03:24.755,1511.0,23,near-aligned,near-anchor,2,2,2,75,54,line,16,F,8,8,9,16,14,23,22,3,0,6,2,5,4,1,0.0,0.0,True
13.093,67f0262ccea470b7d6d9e395,16.0,72,32,2025-04-22 00:03:34.897,1512.0,33,near-aligned,far-anchor,8,1,2,0,1,pie,16,B,26,33,20,5,5,1,10,4,1,2,6,3,0,5,-1.0,1.0,False
8.658,67f0262ccea470b7d6d9e395,16.0,73,52,2025-04-22 00:03:53.105,1513.0,52,aligned,far-anchor,2,0,2,25,25,pie,16,B,9,52,4,10,6,12,7,0,3,1,4,5,2,6,0.0,0.0,True
26.335,67f0262ccea470b7d6d9e395,16.0,74,18,2025-04-22 00:04:02.030,1514.0,18,aligned,far-anchor,7,0,2,100,82,line,16,F,2,11,12,29,9,18,19,5,2,3,0,4,6,1,0.0,0.0,True
5.478,67f0262ccea470b7d6d9e395,16.0,75,23,2025-04-22 00:04:28.752,1515.0,22,aligned,near-anchor,3,0,2,50,28,line,16,E,11,5,22,17,22,14,9,1,6,3,0,2,4,5,1.0,1.0,False
8.618,67f0262ccea470b7d6d9e395,16.0,76,45,2025-04-22 00:04:34.493,1516.0,45,near-aligned,far-anchor,5,1,0,25,24,pie,16,C,16,2,45,11,9,13,4,4,6,3,0,2,5,1,0.0,0.0,True
12.751,67f0262ccea470b7d6d9e395,16.0,77,48,2025-04-22 00:04:43.404,1517.0,38,far-from-aligned,far-anchor,12,6,2,50,44,line,16,E,10,9,10,6,38,19,8,6,1,3,0,4,2,5,10.0,10.0,False
