selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,UID,selectedLabel,A,B,C,D,E,F,G,A_ind,B_ind,C_ind,D_ind,E_ind,F_ind,G_ind,questionID
49,far-from-aligned,near-anchor,1,5,1,50,6,line,97,C,6,11,49,11,11,6,6,0,5,1,2,3,6,4,9219
41,far-from-aligned,far-anchor,9,8,1,25 and 50,17,line,97,F,17,15,6,2,5,41,14,4,1,5,0,6,2,3,9220
28,far-from-aligned,near-anchor,3,11,2,50 and 100,61,line,97,C,11,15,28,3,15,13,15,6,1,5,3,4,2,0,9221
29,near-aligned,near-anchor,4,2,1,25 and 50,23,pie,97,D,10,11,24,29,5,13,8,0,4,6,2,3,1,5,9222
52,aligned,far-anchor,2,0,2,25,25,line,97,B,4,52,1,10,4,17,12,0,3,4,5,2,1,6,9223
50,far-from-aligned,anchor,0,7,0,0 and 50,7,line,97,F,7,6,7,11,8,50,11,0,5,4,3,2,1,6,9224
33,aligned,far-anchor,8,0,2,100,67,pie,97,E,8,7,21,19,33,7,5,4,2,5,3,6,1,0,9225
31,aligned,far-anchor,6,0,1,50,50,pie,97,D,10,15,13,31,9,18,4,0,6,1,4,3,2,5,9226
19,far-from-aligned,far-anchor,6,5,1,75,70,pie,97,D,2,19,14,19,9,26,11,2,4,1,5,3,0,6,9227
20,near-aligned,far-anchor,5,2,0,25,23,line,97,D,19,6,17,20,15,14,9,6,3,5,2,4,1,0,9228
50,aligned,anchor,0,0,0,0 and 50,0,line,97,F,14,7,7,3,11,50,8,5,3,1,2,4,0,6,9229
51,far-from-aligned,far-anchor,1,6,1,100,43,line,97,G,6,5,7,2,20,9,51,6,0,4,3,2,1,5,9230
23,far-from-aligned,near-anchor,2,11,2,25,13,pie,97,G,18,4,13,25,12,5,23,2,6,0,4,3,5,1,9231
17,aligned,far-anchor,8,0,2,75,58,line,97,F,3,10,14,22,23,17,11,6,0,3,5,2,4,1,9232
33,far-from-aligned,far-anchor,8,6,2,100,61,line,97,E,6,11,24,5,33,8,13,6,4,3,1,5,0,2,9233
25,far-from-aligned,anchor,0,5,0,25 and 50,20,pie,97,G,19,31,3,1,14,7,25,0,6,4,1,3,5,2,9234
28,aligned,near-anchor,3,0,2,50,22,pie,97,F,14,19,22,6,8,28,3,1,4,6,5,0,2,3,9235
25,near-aligned,anchor,0,4,0,75 and 100,71,line,97,F,9,6,26,10,4,25,20,2,3,0,4,6,5,1,9236
44,near-aligned,far-anchor,6,1,1,25,24,line,97,F,8,13,9,14,2,44,10,6,1,0,5,2,3,4,9237
39,near-aligned,far-anchor,11,4,1,25,21,line,97,A,39,11,11,11,10,14,4,2,0,4,6,1,3,5,9238
29,far-from-aligned,near-anchor,4,6,1,50,56,line,97,F,15,10,15,4,6,29,21,2,4,6,3,1,5,0,9239
29,near-aligned,near-anchor,4,1,1,50,20,line,97,E,26,7,11,10,29,9,8,3,4,0,5,2,1,6,9240
29,far-from-aligned,near-anchor,4,6,1,50,56,line,97,E,15,5,13,7,29,12,19,6,1,4,0,5,3,2,9241
38,near-aligned,far-anchor,12,2,2,50,10,line,97,B,7,38,10,6,9,10,20,4,1,0,2,3,5,6,9242
19,aligned,far-anchor,6,0,1,50,31,pie,97,C,3,16,19,28,13,7,14,1,6,2,0,5,3,4,9243
29,far-from-aligned,near-anchor,4,7,1,0,7,line,97,B,8,29,15,24,7,1,16,4,1,3,5,0,2,6,9244
27,aligned,near-anchor,2,0,2,100,73,line,97,E,17,13,24,2,27,3,14,5,2,4,1,6,0,3,9245
42,far-from-aligned,far-anchor,8,7,2,25,18,pie,97,C,5,16,42,7,2,4,24,3,0,2,5,1,4,6,9246
45,near-aligned,far-anchor,5,3,0,50,47,pie,97,D,22,9,8,45,5,5,6,3,2,6,5,4,0,1,9247
37,far-from-aligned,far-anchor,12,5,2,100,58,pie,97,B,5,37,9,5,11,8,25,6,5,3,2,4,1,0,9248
30,far-from-aligned,far-anchor,5,8,0,75,37,line,97,C,13,11,30,9,6,18,13,0,1,3,6,5,4,2,9249
27,near-aligned,near-anchor,2,1,2,25 and 50,24,pie,97,D,20,10,13,27,10,14,6,3,0,5,2,6,1,4,9250
48,far-from-aligned,near-anchor,2,8,2,50,10,pie,97,B,3,48,3,15,10,10,11,2,1,3,4,0,5,6,9251
48,aligned,near-anchor,2,0,2,100,52,line,97,C,7,3,48,21,4,8,9,4,5,6,0,2,1,3,9252
23,near-aligned,near-anchor,2,1,2,25,24,pie,97,A,23,9,5,18,14,21,10,2,5,6,4,1,3,0,9253
47,aligned,near-anchor,3,0,2,0,0,pie,97,D,10,6,9,47,5,18,5,2,3,1,0,5,4,6,9254
37,aligned,far-anchor,12,0,2,50,50,line,97,C,8,9,37,5,11,13,17,4,0,5,3,1,6,2,9255
41,near-aligned,far-anchor,9,3,1,25,22,line,97,F,8,8,7,21,1,41,14,4,1,3,5,6,2,0,9256
19,near-aligned,far-anchor,6,1,1,0,1,line,97,A,19,20,17,1,6,11,26,1,6,3,0,4,2,5,9257
47,far-from-aligned,near-anchor,3,6,2,25,19,pie,97,E,7,7,8,9,47,12,10,1,6,4,3,2,0,5,9258
24,far-from-aligned,near-anchor,1,8,1,75,67,pie,97,E,9,13,10,13,24,23,8,6,0,3,4,5,2,1,9259
39,near-aligned,far-anchor,11,1,1,75,35,line,97,B,2,39,8,7,14,10,20,6,3,2,0,4,5,1,9260
24,far-from-aligned,near-anchor,1,7,1,25,8,line,97,B,8,24,7,8,9,21,23,4,1,5,0,2,6,3,9261
55,far-from-aligned,far-anchor,5,6,0,100,39,line,97,E,6,10,9,11,55,4,5,6,3,2,1,5,4,0,9262
40,near-aligned,far-anchor,10,3,0,50,47,pie,97,G,13,2,18,13,1,13,40,2,3,0,6,4,1,5,9263
16,aligned,far-anchor,9,0,1,0,0,pie,97,C,17,18,16,5,34,5,5,4,6,0,5,2,1,3,9264
52,far-from-aligned,far-anchor,2,7,2,25,32,pie,97,E,13,6,3,14,52,2,10,2,3,0,6,4,5,1,9265
22,near-aligned,near-anchor,3,1,2,50,49,line,97,G,25,15,5,14,9,10,22,3,5,0,6,2,1,4,9266
34,near-aligned,far-anchor,9,1,1,50,49,pie,97,F,20,14,13,3,10,34,6,0,5,2,6,3,4,1,9267
23,far-from-aligned,near-anchor,2,10,2,75,65,line,97,C,14,22,23,3,9,17,12,4,3,5,1,2,0,6,9268
27,aligned,near-anchor,2,0,2,100,73,pie,97,B,20,27,16,2,10,6,19,3,6,1,5,4,2,0,9269
52,near-aligned,far-anchor,2,3,2,0,3,pie,97,F,14,5,14,9,3,52,3,4,2,3,6,5,1,0,9270
52,near-aligned,far-anchor,2,3,2,100,45,pie,97,D,12,10,10,52,9,3,4,0,1,2,5,3,6,4,9271
32,aligned,far-anchor,7,0,2,50,18,line,97,G,6,11,8,13,10,20,32,3,4,0,6,1,5,2,9272
28,far-from-aligned,near-anchor,3,7,2,50,57,pie,97,A,28,15,8,2,20,14,13,5,6,4,0,1,3,2,9273
43,near-aligned,far-anchor,7,3,2,0,3,line,97,G,16,13,3,7,12,6,43,2,3,0,6,4,5,1,9274
38,aligned,far-anchor,12,0,2,50,12,pie,97,F,13,11,2,14,10,38,12,3,2,6,4,5,1,0,9275
17,near-aligned,far-anchor,8,1,2,75,57,pie,97,F,9,9,17,6,12,17,30,3,5,6,2,0,4,1,9276
36,near-aligned,far-anchor,11,2,1,75,37,pie,97,B,7,36,8,18,13,12,6,5,3,6,1,0,4,2,9277
20,aligned,far-anchor,5,0,0,75,55,line,97,B,5,20,7,26,18,20,4,5,4,0,2,1,6,3,9278
46,far-from-aligned,near-anchor,4,8,1,25,17,pie,97,D,17,7,1,46,13,4,12,3,5,4,2,0,1,6,9279
25,aligned,anchor,0,0,0,75 and 100,75,pie,97,E,8,8,9,27,25,15,8,5,2,0,1,6,3,4,9280
21,aligned,near-anchor,4,0,1,50,29,line,97,G,11,25,23,1,18,1,21,0,5,6,3,1,4,2,9281
51,aligned,far-anchor,1,0,1,25,25,line,97,B,8,51,10,6,4,6,15,4,3,6,5,1,2,0,9282
33,near-aligned,far-anchor,8,3,2,50,14,pie,97,C,8,14,33,6,14,12,13,4,6,1,3,0,2,5,9283
43,far-from-aligned,far-anchor,7,8,2,25,17,pie,97,A,43,3,8,7,1,22,16,2,6,3,5,0,4,1,9284
32,far-from-aligned,far-anchor,7,5,2,0,5,pie,97,E,5,7,12,19,32,9,16,0,5,4,2,1,3,6,9285
25,aligned,anchor,0,0,0,75 and 100,75,line,97,E,18,34,3,15,25,1,4,1,2,4,3,6,5,0,9286
34,near-aligned,far-anchor,9,1,1,0,1,pie,97,A,34,3,19,7,1,12,24,1,3,2,5,0,4,6,9287
50,near-aligned,anchor,0,3,0,25 and 75,22,pie,97,G,12,13,4,6,6,9,50,1,6,0,4,2,5,3,9288
24,near-aligned,near-anchor,1,2,1,50,28,line,97,F,19,19,19,9,7,24,3,1,6,3,0,5,2,4,9289
31,far-from-aligned,far-anchor,6,8,1,50,58,line,97,F,11,9,8,12,7,31,22,6,4,1,2,0,5,3,9290
46,near-aligned,near-anchor,4,2,1,50,6,pie,97,F,17,4,6,6,3,46,18,6,4,0,3,5,1,2,9291
28,far-from-aligned,near-anchor,3,7,2,25,32,pie,97,B,24,28,5,4,7,11,21,5,3,6,1,2,4,0,9292
23,aligned,near-anchor,2,0,2,25,25,line,97,C,8,18,23,6,19,20,6,4,6,2,5,1,3,0,9293
46,near-aligned,near-anchor,4,2,1,50,6,pie,97,F,14,2,6,6,16,46,10,4,6,5,0,2,1,3,9294
25,far-from-aligned,anchor,0,10,0,0 and 25,10,pie,97,D,7,16,10,25,17,10,15,5,6,3,1,4,0,2,9295
50,near-aligned,anchor,0,4,0,25 and 75,21,pie,97,E,5,2,11,16,50,8,8,4,2,0,6,3,1,5,9296
50,far-from-aligned,anchor,0,6,0,50 and 100,44,line,97,E,6,6,7,4,50,9,18,1,6,3,2,5,4,0,9297
31,far-from-aligned,far-anchor,6,5,1,50,55,pie,97,B,9,31,20,4,4,18,14,2,5,4,0,1,3,6,9298
25,near-aligned,anchor,0,3,0,25 and 50,22,line,97,F,9,1,16,12,21,25,16,3,0,4,5,1,2,6,9299
38,far-from-aligned,far-anchor,12,6,2,25,19,line,97,D,11,11,6,38,8,13,13,1,4,6,2,0,5,3,9300
50,aligned,anchor,0,0,0,50 and 100,50,pie,97,E,12,13,6,6,50,4,9,3,2,0,4,6,1,5,9301
21,near-aligned,near-anchor,4,2,1,0 and 25,2,pie,97,B,2,21,23,24,2,20,8,0,1,5,6,2,3,4,9302
27,aligned,near-anchor,2,0,2,100,73,pie,97,A,27,9,21,21,7,2,13,6,2,5,3,1,4,0,9303
24,aligned,near-anchor,1,0,1,50,50,line,97,E,15,11,7,11,24,26,6,5,1,2,6,4,0,3,9304
16,far-from-aligned,far-anchor,9,6,1,75,65,line,97,F,10,6,37,11,19,16,1,0,3,1,2,6,5,4,9305
24,aligned,near-anchor,1,0,1,25,1,pie,97,E,16,42,2,9,24,1,6,5,3,2,4,1,0,6,9306
41,aligned,far-anchor,9,0,1,0,0,pie,97,C,9,16,41,7,10,14,3,2,4,0,3,5,6,1,9307
27,near-aligned,near-anchor,2,1,2,25 and 50,24,line,97,B,17,27,16,8,20,5,7,3,2,0,1,4,6,5,9308
15,far-from-aligned,far-anchor,10,5,0,50,40,pie,97,C,28,7,15,19,6,14,11,4,2,3,0,6,1,5,9309
21,near-aligned,near-anchor,4,1,1,25,24,line,97,B,23,21,2,4,6,22,22,5,2,0,4,3,1,6,9310
45,near-aligned,far-anchor,5,1,0,50,49,line,97,D,18,9,6,45,4,6,12,4,0,3,5,1,6,2,9311
52,far-from-aligned,far-anchor,2,6,2,100,42,pie,97,E,22,3,6,6,52,3,8,4,3,2,6,5,1,0,9312
19,near-aligned,far-anchor,6,1,1,0,1,pie,98,G,21,11,26,8,14,1,19,2,5,4,6,3,0,1,9313
32,near-aligned,far-anchor,7,2,2,0,2,line,98,B,2,32,32,10,4,10,10,0,1,4,6,3,5,2,9314
25,far-from-aligned,anchor,0,10,0,0 and 25,10,pie,98,B,21,25,9,21,5,10,9,3,1,4,5,2,0,6,9315
41,near-aligned,far-anchor,9,4,1,100,55,pie,98,G,4,6,16,5,7,21,41,6,0,4,2,1,3,5,9316
17,far-from-aligned,far-anchor,8,7,2,75,68,line,98,E,15,33,9,4,17,9,13,6,1,3,2,5,0,4,9317
47,near-aligned,near-anchor,3,3,2,50,6,pie,98,C,6,6,47,5,9,24,3,0,4,1,6,5,2,3,9318
27,aligned,near-anchor,2,0,2,75,48,line,98,C,4,13,27,5,21,15,15,5,1,4,0,6,2,3,9319
15,far-from-aligned,far-anchor,10,6,0,50,41,pie,98,G,10,5,18,18,16,18,15,6,1,0,2,4,5,3,9320
46,aligned,near-anchor,4,0,1,25,25,line,98,D,3,6,13,46,5,18,9,2,5,1,3,6,4,0,9321
15,near-aligned,far-anchor,10,2,0,100,83,line,98,E,17,24,2,22,15,10,10,2,3,6,4,5,0,1,9322
37,near-aligned,far-anchor,12,2,2,50,11,line,98,B,24,37,9,11,8,10,1,3,1,6,0,5,2,4,9323
28,far-from-aligned,near-anchor,3,6,2,25,31,pie,98,G,9,24,3,8,5,23,28,5,4,0,6,1,2,3,9324
49,far-from-aligned,near-anchor,1,6,1,75,32,line,98,B,12,49,3,3,14,13,6,0,4,1,3,2,5,6,9325
47,near-aligned,near-anchor,3,4,2,50,7,pie,98,C,6,7,47,8,5,16,11,3,0,1,6,4,5,2,9326
26,far-from-aligned,near-anchor,1,10,1,75,39,line,98,C,20,7,26,8,7,8,24,4,1,3,6,5,0,2,9327
30,far-from-aligned,far-anchor,5,6,0,0,6,line,98,G,10,8,21,11,14,6,30,2,4,6,5,3,0,1,9328
31,far-from-aligned,far-anchor,6,6,1,50,13,line,98,G,11,11,13,7,6,21,31,4,6,0,2,5,3,1,9329
55,far-from-aligned,far-anchor,5,8,0,100,37,line,98,C,12,8,55,2,4,9,10,0,6,5,4,3,2,1,9330
25,aligned,anchor,0,0,0,25 and 50,25,line,98,C,16,9,25,12,4,8,26,1,0,2,3,4,6,5,9331
39,near-aligned,far-anchor,11,4,1,50,7,pie,98,C,6,6,39,18,6,18,7,6,5,1,3,4,2,0,9332
25,aligned,anchor,0,0,0,25 and 50,25,line,98,C,12,13,25,13,13,17,7,1,0,2,5,4,6,3,9333
25,aligned,anchor,0,0,0,0 and 25,0,pie,98,E,8,9,8,32,25,12,6,3,4,5,2,0,6,1,9334
20,far-from-aligned,far-anchor,5,8,0,50,38,pie,98,B,9,20,9,7,27,22,6,2,3,6,0,5,1,4,9335
33,near-aligned,far-anchor,8,3,2,0,3,line,98,A,33,7,10,16,4,3,27,1,5,6,3,2,0,4,9336
45,far-from-aligned,far-anchor,5,5,0,50,45,pie,98,C,3,14,45,14,9,5,10,3,1,5,0,2,4,6,9337
48,near-aligned,near-anchor,2,4,2,50,6,pie,98,D,11,16,6,48,11,3,5,6,3,0,1,2,5,4,9338
27,near-aligned,near-anchor,2,3,2,100,70,line,98,C,9,3,27,33,3,9,16,1,6,5,4,3,2,0,9339
26,near-aligned,near-anchor,1,2,1,100,72,line,98,D,32,14,6,26,2,14,6,0,1,4,5,6,2,3,9340
38,near-aligned,far-anchor,12,2,2,25,23,pie,98,C,15,6,38,5,16,2,18,6,3,2,1,5,4,0,9341
30,aligned,far-anchor,5,0,0,0,0,line,98,B,8,30,8,33,8,7,6,3,0,1,6,4,2,5,9342
15,near-aligned,far-anchor,10,3,0,25,7,line,98,A,15,24,5,15,18,16,7,1,5,6,2,3,4,0,9343
30,far-from-aligned,far-anchor,5,6,0,50,14,line,98,G,7,17,14,12,14,6,30,5,2,0,3,4,6,1,9344
16,near-aligned,far-anchor,9,1,1,75,58,pie,98,G,4,18,5,24,12,21,16,1,2,6,3,0,5,4,9345
22,aligned,near-anchor,3,0,2,25,3,pie,98,G,15,21,15,13,11,3,22,4,6,3,2,5,0,1,9346
31,aligned,far-anchor,6,0,1,50,19,pie,98,F,10,8,16,11,16,31,8,5,0,4,1,6,2,3,9347
40,near-aligned,far-anchor,10,3,0,25,22,pie,98,D,15,13,4,40,15,7,6,5,4,6,2,0,1,3,9348
21,far-from-aligned,near-anchor,4,9,1,25,16,pie,98,G,4,19,17,11,12,16,21,3,4,5,2,6,0,1,9349
45,aligned,far-anchor,5,0,0,0,0,pie,98,C,15,9,45,13,10,6,2,6,1,0,2,4,3,5,9350
26,near-aligned,near-anchor,1,1,1,50,51,line,98,E,12,11,5,20,26,13,13,6,5,2,0,4,1,3,9351
47,far-from-aligned,near-anchor,3,5,2,25,20,pie,98,D,13,8,7,47,5,12,8,6,5,4,2,3,0,1,9352
43,aligned,far-anchor,7,0,2,75,32,line,98,A,43,15,1,9,23,2,7,3,6,5,4,2,1,0,9353
43,aligned,far-anchor,7,0,2,50,50,line,98,D,5,14,16,43,14,7,1,0,3,2,5,4,6,1,9354
32,far-from-aligned,far-anchor,7,9,2,0 and 50,9,pie,98,F,9,4,18,22,6,32,9,0,4,3,5,6,1,2,9355
25,near-aligned,anchor,0,1,0,25 and 50,24,pie,98,B,12,25,9,13,15,12,14,6,2,1,4,0,5,3,9356
15,near-aligned,far-anchor,10,1,0,50,49,pie,98,A,15,21,22,12,13,15,2,3,1,4,6,2,0,5,9357
49,aligned,near-anchor,1,0,1,75,26,pie,98,B,11,49,4,9,11,13,3,6,3,1,0,5,2,4,9358
35,near-aligned,far-anchor,10,3,0,50,12,line,98,F,12,18,11,9,4,35,11,0,2,5,4,6,1,3,9359
20,aligned,far-anchor,5,0,0,25,25,line,98,A,20,8,13,17,6,13,23,2,0,4,1,6,5,3,9360
26,near-aligned,near-anchor,1,2,1,75,47,pie,98,G,21,22,5,17,6,3,26,1,6,5,0,2,3,4,9361
41,near-aligned,far-anchor,9,3,1,50,47,pie,98,A,41,5,6,24,9,12,3,5,4,3,1,0,6,2,9362
23,far-from-aligned,near-anchor,2,9,2,25,11,line,98,A,23,20,23,6,11,9,8,1,5,6,4,0,2,3,9363
33,aligned,far-anchor,8,0,2,0,0,pie,98,E,10,15,9,6,33,16,11,4,1,2,5,0,6,3,9364
47,aligned,near-anchor,3,0,2,50,3,line,98,F,3,12,6,19,8,47,5,0,3,6,2,4,1,5,9365
52,far-from-aligned,far-anchor,2,9,2,75,14,pie,98,B,4,52,12,6,6,12,8,5,2,6,4,0,3,1,9366
51,near-aligned,far-anchor,1,4,1,100,45,line,98,C,8,16,51,8,2,11,4,1,2,5,3,4,0,6,9367
50,near-aligned,anchor,0,3,0,25 and 75,22,pie,98,G,7,1,5,10,12,15,50,2,5,1,0,6,4,3,9368
23,near-aligned,near-anchor,2,3,2,25,22,line,98,D,18,14,4,23,4,29,8,1,4,3,2,0,5,6,9369
44,aligned,far-anchor,6,0,1,25,25,pie,98,F,6,2,2,17,6,44,23,4,6,0,1,2,3,5,9370
23,near-aligned,near-anchor,2,2,2,75,73,pie,98,A,23,14,22,11,4,19,7,5,1,4,0,6,3,2,9371
35,near-aligned,far-anchor,10,4,0,100,61,line,98,E,11,4,19,2,35,15,14,3,6,1,4,5,2,0,9372
34,far-from-aligned,far-anchor,9,5,1,0,5,pie,98,F,6,5,23,5,7,34,20,3,6,4,0,5,1,2,9373
37,near-aligned,far-anchor,12,3,2,100,60,line,98,B,10,37,16,3,9,8,17,4,5,3,6,2,0,1,9374
18,aligned,far-anchor,7,0,2,50,32,pie,98,G,14,17,27,5,11,8,18,6,3,0,1,5,4,2,9375
27,far-from-aligned,near-anchor,2,9,2,0,9,line,98,C,14,15,27,12,17,9,6,5,4,1,3,2,0,6,9376
21,far-from-aligned,near-anchor,4,9,1,75,63,line,98,D,7,18,16,21,18,10,10,3,4,6,5,2,0,1,9377
54,far-from-aligned,far-anchor,4,8,1,100,38,pie,98,D,6,6,14,54,10,8,2,3,2,0,5,1,6,4,9378
25,aligned,anchor,0,0,0,0 and 25,0,pie,98,G,14,22,6,15,5,13,25,4,5,2,6,3,1,0,9379
32,far-from-aligned,far-anchor,7,7,2,75,36,line,98,G,21,12,6,2,3,24,32,2,1,5,6,0,4,3,9380
49,aligned,near-anchor,1,0,1,0,0,pie,98,G,9,4,10,7,6,15,49,4,2,1,5,3,6,0,9381
41,aligned,far-anchor,9,0,1,75,34,pie,98,B,11,41,4,13,5,8,18,0,3,5,6,2,4,1,9382
34,aligned,far-anchor,9,0,1,25,25,line,98,G,3,20,13,5,13,12,34,6,1,5,0,4,3,2,9383
48,aligned,near-anchor,2,0,2,50,2,line,98,C,11,3,48,15,9,12,2,2,4,1,6,3,5,0,9384
23,aligned,near-anchor,2,0,2,100,77,pie,98,B,7,23,10,25,5,21,9,4,6,3,2,1,0,5,9385
16,far-from-aligned,far-anchor,9,5,1,25,14,line,98,F,10,24,14,13,11,16,12,3,2,0,4,6,1,5,9386
30,far-from-aligned,far-anchor,5,9,0,100,61,pie,98,F,9,21,11,19,8,30,2,6,3,4,0,2,5,1,9387
27,far-from-aligned,near-anchor,2,9,2,0,9,line,98,A,27,9,6,24,11,6,17,1,0,6,2,4,3,5,9388
16,aligned,far-anchor,9,0,1,75,59,line,98,D,4,8,17,16,27,8,20,0,6,5,4,1,2,3,9389
46,far-from-aligned,near-anchor,4,6,1,25,19,pie,98,D,7,12,14,46,9,5,7,1,0,4,2,3,5,6,9390
29,far-from-aligned,near-anchor,4,5,1,100,66,pie,98,E,9,5,20,26,29,6,5,3,4,1,0,5,2,6,9391
23,far-from-aligned,near-anchor,2,7,2,25,9,pie,98,D,7,7,10,23,17,9,27,2,3,6,1,4,0,5,9392
33,far-from-aligned,far-anchor,8,8,2,25,33,pie,98,F,9,3,7,18,12,33,18,4,1,6,0,2,3,5,9393
47,aligned,near-anchor,3,0,2,50,50,line,98,F,4,2,10,3,14,47,20,4,0,1,6,3,5,2,9394
50,near-aligned,anchor,0,3,0,25 and 75,22,line,98,E,21,7,5,6,50,1,10,6,0,2,4,3,5,1,9395
29,near-aligned,near-anchor,4,4,1,0,4,pie,98,D,11,20,12,29,20,4,4,3,4,5,1,6,2,0,9396
27,far-from-aligned,near-anchor,2,5,2,0,5,line,98,G,13,24,5,8,18,5,27,5,6,2,4,3,0,1,9397
18,far-from-aligned,far-anchor,7,5,2,75,70,line,98,C,3,12,18,9,26,22,10,4,6,5,1,0,3,2,9398
46,near-aligned,near-anchor,4,1,1,50,3,line,98,E,16,3,2,14,46,5,14,2,0,3,6,1,5,4,9399
51,near-aligned,far-anchor,1,2,1,0,2,pie,98,G,11,7,18,1,10,2,51,4,6,2,3,5,0,1,9400
29,aligned,near-anchor,4,0,1,50,50,pie,98,E,5,20,22,3,29,16,5,0,1,3,2,4,5,6,9401
47,far-from-aligned,near-anchor,3,9,2,75,37,pie,98,A,47,2,3,11,12,13,12,4,3,5,0,2,6,1,9402
32,far-from-aligned,far-anchor,7,6,2,50,12,line,98,F,13,7,10,13,12,32,13,3,2,4,5,0,1,6,9403
50,far-from-aligned,anchor,0,7,0,25 and 75,18,line,98,G,7,10,12,14,1,6,50,5,6,0,3,4,1,2,9404
28,near-aligned,near-anchor,3,3,2,100,69,line,98,E,20,3,13,8,28,21,7,2,6,3,4,5,1,0,9405
50,far-from-aligned,anchor,0,6,0,25 and 75,19,pie,98,E,2,14,16,9,50,4,5,5,0,3,6,2,4,1,9406
50,near-aligned,anchor,0,2,0,25 and 75,23,line,98,A,50,12,12,6,5,5,10,3,6,1,2,0,5,4,9407
25,far-from-aligned,anchor,0,10,0,75 and 100,65,line,98,G,21,8,8,18,10,10,25,3,0,1,2,6,4,5,9408
50,aligned,anchor,0,0,0,25 and 75,25,line,99,A,50,10,13,8,7,7,5,3,2,4,0,6,1,5,9409
22,near-aligned,near-anchor,3,4,2,75,57,line,99,C,12,28,22,5,10,16,7,0,3,4,5,1,6,2,9410
22,far-from-aligned,near-anchor,3,6,2,25,9,line,99,F,18,7,9,19,18,22,7,2,4,0,3,6,1,5,9411
40,aligned,far-anchor,10,0,0,50,10,pie,99,E,12,12,14,10,40,5,7,3,4,6,0,1,5,2,9412
49,near-aligned,near-anchor,1,2,1,50,48,pie,99,G,8,12,19,4,3,5,49,4,3,1,2,6,0,5,9413
46,aligned,near-anchor,4,0,1,100,54,pie,99,A,46,30,2,10,5,2,5,6,3,0,4,5,1,2,9414
26,far-from-aligned,near-anchor,1,7,1,100,67,line,99,A,26,4,33,11,4,15,7,5,1,2,0,4,3,6,9415
47,near-aligned,near-anchor,3,1,2,0,1,pie,99,D,1,21,2,47,18,6,5,0,2,6,1,4,3,5,9416
45,far-from-aligned,far-anchor,5,9,0,50,41,line,99,C,10,14,45,10,4,16,1,3,0,4,6,5,2,1,9417
20,aligned,far-anchor,5,0,0,25,25,line,99,A,20,14,10,6,25,14,11,2,3,6,5,4,1,0,9418
25,near-aligned,anchor,0,3,0,25 and 50,22,pie,99,G,18,11,6,11,8,21,25,5,0,3,1,4,6,2,9419
20,far-from-aligned,far-anchor,5,8,0,75,67,pie,99,E,13,12,33,9,20,5,8,6,3,0,4,5,1,2,9420
51,far-from-aligned,far-anchor,1,11,1,75,13,line,99,D,5,12,1,51,6,8,17,3,1,0,2,6,4,5,9421
28,far-from-aligned,near-anchor,3,9,2,0,9,pie,99,F,28,9,13,5,4,28,13,3,0,5,6,2,1,4,9422
25,near-aligned,anchor,0,4,0,25 and 50,21,line,99,A,25,8,14,15,8,23,7,2,5,1,4,3,6,0,9423
37,near-aligned,far-anchor,12,2,2,75,36,line,99,D,8,8,20,37,7,9,11,2,0,1,3,4,6,5,9424
31,near-aligned,far-anchor,6,3,1,25 and 50,22,pie,99,A,31,7,16,15,7,15,9,2,5,6,0,1,4,3,9425
23,aligned,near-anchor,2,0,2,100,77,line,99,D,16,13,3,23,10,24,11,3,1,0,6,5,4,2,9426
54,aligned,far-anchor,4,0,1,100,46,pie,99,E,10,12,4,6,54,6,8,2,1,3,4,6,0,5,9427
50,aligned,anchor,0,0,0,50 and 100,50,pie,99,G,4,18,13,8,5,2,50,5,4,3,2,0,1,6,9428
39,near-aligned,far-anchor,11,1,1,100,60,line,99,E,18,15,5,8,39,1,14,0,4,2,3,5,6,1,9429
26,aligned,near-anchor,1,0,1,50,24,line,99,C,18,1,26,25,7,17,6,1,6,2,4,5,3,0,9430
37,near-aligned,far-anchor,12,4,2,50,46,pie,99,G,7,10,2,15,13,16,37,2,0,5,6,3,1,4,9431
32,near-aligned,far-anchor,7,4,2,0,4,pie,99,G,22,4,16,8,14,4,32,6,2,4,3,5,0,1,9432
30,far-from-aligned,far-anchor,5,9,0,75,36,pie,99,D,10,17,6,30,15,13,9,0,1,4,3,5,6,2,9433
50,near-aligned,anchor,0,4,0,50 and 100,46,line,99,C,4,4,50,12,8,13,9,6,1,5,4,2,0,3,9434
23,aligned,near-anchor,2,0,2,50,27,line,99,D,8,23,8,23,14,5,19,3,5,1,2,4,6,0,9435
29,near-aligned,near-anchor,4,4,1,100,67,line,99,C,9,18,29,6,17,4,17,1,2,5,3,0,6,4,9436
20,far-from-aligned,far-anchor,5,7,0,75,62,pie,99,C,8,13,20,9,15,17,18,2,4,5,0,3,1,6,9437
15,near-aligned,far-anchor,10,1,0,50,49,pie,99,D,9,14,14,15,20,13,15,4,6,2,3,1,5,0,9438
18,near-aligned,far-anchor,7,1,2,25,24,pie,99,E,21,17,26,7,18,6,5,5,1,4,0,2,3,6,9439
23,near-aligned,near-anchor,2,1,2,25 and 50,26,line,99,E,9,2,22,17,23,3,24,0,5,6,1,2,3,4,9440
47,near-aligned,near-anchor,3,1,2,75,27,pie,99,E,5,7,15,11,47,9,6,6,1,5,2,3,0,4,9441
